---TURNO=0;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;3;0;0;0;0;3;0;0;0
0;0;0;0;3;0;0;0;3;3
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=54;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
3;0;0;0;3;0;0;3;0;3
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=55;ESCENARIO=Equilibrado---
0;0;0;0;3;0;0;0;0;0
3;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;3;3
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=56;ESCENARIO=Equilibrado---
0;0;0;3;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;3;3;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=57;ESCENARIO=Equilibrado---
0;0;0;0;0;3;0;0;0;0
3;0;0;3;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;3;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=58;ESCENARIO=Equilibrado---
0;0;0;0;0;0;3;0;0;0
0;3;0;0;0;0;3;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;3;0;0;0;0;0;3
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0

---TURNO=59;ESCENARIO=Equilibrado---
0;3;0;0;0;0;0;3;0;0
0;0;0;0;0;3;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;3;0;0;3;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=60;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;3;3;0;0;0;0;3;0;0
0;0;0;0;0;3;0;0;0;0
0;0;3;0;0;3;0;0;0;0
0;0;0;0;0;0;3;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=61;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;3;0
0;3;0;0;3;0;0;0;0;0
0;0;0;3;0;0;3;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=62;ESCENARIO=Equilibrado---
0;0;0;3;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;3;0
0;0;0;0;3;0;0;3;0;0
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;3;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=63;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;3;0;0;3;0;0;0;0;3
0;0;0;3;0;0;3;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=64;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;3;0;0;0;3;0;0;0
0;0;0;0;3;0;0;0;0;3
0;0;0;3;0;0;3;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;3;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=65;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;3;3;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;3
0;0;0;3;0;0;3;0;0;3
0;0;0;0;0;0;0;0;0;0
3;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=66;ESCENARIO=Equilibrado---
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;3;0;0;0;0;0;0
0;0;0;0;3;0;0;3;0;0
0;0;0;0;0;0;0;0;0;3
0;3;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=67;ESCENARIO=Equilibrado---
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3
0;0;0;3;0;0;0;0;0;0
0;0;0;0;3;3;0;3;3;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=68;ESCENARIO=Equilibrado---
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;3;0;0;0;0;0;0;3
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;3;0;0
0;0;0;0;3;3;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=69;ESCENARIO=Equilibrado---
0;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;3;0;0;0;0;3;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;3;3;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=70;ESCENARIO=Equilibrado---
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;3;0;3;0;0;3;0;0;0
0;0;0;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0

---TURNO=71;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;3;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
3;0;3;0;0;0;0;0;3;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;3;0;0;0;0
0;0;0;3;0;0;0;0;0;0

---TURNO=72;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;3;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;3
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;3;0;0;3;0;0;0;0;0

---TURNO=73;ESCENARIO=Equilibrado---
0;3;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;3;0;0
0;3;0;0;0;0;0;0;0;3
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;3;3;0;0;0;0;0;0

---TURNO=74;ESCENARIO=Equilibrado---
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;3;3;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0

---TURNO=75;ESCENARIO=Equilibrado---
0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0
3;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;3;3;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;3;0;0;0;0
0;0;3;0;3;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=76;ESCENARIO=Equilibrado---
0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
3;0;0;0;0;3;0;0;0;0
0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0
0;3;0;3;0;3;0;0;0;0
0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0

---TURNO=0;ESCENARIO=Equilibrado---
2;1;3;0;0;0;2;0;0;1
1;0;1;1;0;2;0;0;0;1
0;1;0;1;3;0;2;3;0;0
0;0;1;3;1;3;0;2;0;2
0;1;2;2;3;2;1;2;0;0
1;0;3;2;0;1;0;0;2;0
0;1;0;0;0;0;0;0;2;0
2;2;0;3;0;1;0;0;2;3
3;1;0;2;2;0;1;0;2;0
0;0;0;1;0;0;0;2;0;1

